unique_row,randomstate,rows,features,gcq,gamma,N,Sq_zz,Sc,Sq_covariant_qka,SVC train,SVC test,sqrt_n,gcq/sqrt_n,untrained_qsvc_train,untrained_qsvc_test,trained_qsvc_train,trained_qsvc_test
29217500_500_10,29217500,500,10,2.9196661062258786,0.5,249,180.59665639594496,10.78867414231081,11.391359994272534,0.8795180722891566,0.8232931726907631,15.7797338380595,0.18502632149497159,0.8514056224899599,0.7791164658634538,0.8594377510040161,0.7670682730923695
29217500_600_10,29217500,600,10,2.9082030815978412,0.5,300,204.4900210737718,11.536261440487579,11.866955153294839,0.9266666666666666,0.8566666666666667,17.320508075688775,0.16790518320186126,0.8433333333333334,0.8033333333333333,0.8366666666666667,0.7966666666666666
29217500_700_10,29217500,700,10,3.0358290417475136,0.5,349,225.35753418663515,12.305346642620862,12.345035871025175,0.8767908309455588,0.8371428571428572,18.681541692269406,0.16250420290546833,0.8452722063037249,0.7857142857142857,0.8424068767908309,0.8028571428571428
29217500_800_10,29217500,800,10,3.2542896754063038,0.5,399,245.36926235950568,13.015417503513163,13.04173458457808,0.8370927318295739,0.8421052631578947,19.974984355438178,0.16291825903334564,0.8446115288220551,0.8320802005012531,0.8596491228070176,0.8245614035087719
29217500_900_10,29217500,900,10,3.431253364293415,0.5,450,267.65535862358917,13.713958417531103,13.38714110251749,0.8466666666666667,0.8533333333333334,21.213203435596427,0.16175083479073524,0.8511111111111112,0.8222222222222222,0.8577777777777778,0.82
29217500_1000_10,29217500,1000,10,3.230952184209716,0.5,499,284.22084561084216,14.614604593953118,14.041720943991095,0.845691382765531,0.844,22.338307903688676,0.14463728399393205,0.8517034068136272,0.81,0.8577154308617234,0.808
46968337_100_10,46968337,100,10,2.1533899244553942,0.5,49,45.37705441072322,5.316147626085396,4.410859158500571,0.9591836734693877,0.86,7.0,0.3076271320650563,0.8163265306122449,0.78,0.8571428571428571,0.72
46968337_200_10,46968337,200,10,2.4169452811295593,0.5,99,85.26946948885546,6.929434507691894,5.925764909883924,1.0,0.8686868686868687,9.9498743710662,0.24291214049475143,0.9090909090909091,0.7676767676767676,0.9191919191919192,0.8282828282828283
46968337_300_10,46968337,300,10,2.478663455728761,0.5,150,121.38765404274093,8.14022955184987,6.355664508950895,0.9333333333333333,0.86,12.24744871391589,0.20238202368730354,0.8666666666666667,0.7933333333333333,0.9,0.82
46968337_400_10,46968337,400,10,2.7006830371148687,0.5,199,153.1751058575267,8.960724114705954,6.602960988941959,0.864321608040201,0.865,14.106735979665885,0.19144634456955603,0.8592964824120602,0.775,0.8793969849246231,0.825
46968337_500_10,46968337,500,10,3.0544301707508352,0.5,249,177.84872233222666,9.932982831851405,6.870428510330385,0.9357429718875502,0.8514056224899599,15.7797338380595,0.19356664707384263,0.8353413654618473,0.8112449799196787,0.8473895582329317,0.8273092369477911
46968337_600_10,46968337,600,10,2.617265243167518,0.5,300,204.04660127456154,10.980756389028102,7.014634611608926,0.8933333333333333,0.8433333333333334,17.320508075688775,0.15110787926834177,0.8733333333333333,0.7633333333333333,0.8833333333333333,0.77
46968337_700_10,46968337,700,10,2.888111054359662,0.5,349,225.22583200606078,12.20241316690226,7.2452108361176215,0.8911174785100286,0.8571428571428571,18.681541692269406,0.1545970403264303,0.8567335243553008,0.8228571428571428,0.8911174785100286,0.8428571428571429
46968337_800_10,46968337,800,10,3.006152274127539,0.5,399,244.872574983521,13.540117224445567,7.32943948492175,0.899749373433584,0.8471177944862155,19.974984355438178,0.15049585124251252,0.8646616541353384,0.8270676691729323,0.87468671679198,0.8345864661654135
46968337_900_10,46968337,900,10,3.0671929211337425,0.5,450,263.2718654720689,13.743563293246552,7.413200039416552,0.8666666666666667,0.8755555555555555,21.213203435596427,0.14458886091606965,0.8533333333333334,0.8288888888888889,0.8622222222222222,0.8422222222222222
46968337_1000_10,46968337,1000,10,3.1898484077941403,0.5,499,288.0352991560949,14.475012292765314,7.565193887799978,0.9098196392785571,0.856,22.338307903688676,0.14279722625129576,0.8817635270541082,0.83,0.8817635270541082,0.826
77004453_100_10,77004453,100,10,2.2020342968854068,0.5,49,45.79137100041798,4.912339488458741,5.158977295300318,0.9591836734693877,0.84,7.0,0.31457632812648667,0.9183673469387755,0.82,0.8775510204081632,0.8
77004453_200_10,77004453,200,10,2.484998529102015,0.5,99,86.51316017078278,7.480323106712831,7.003593891144924,0.9696969696969697,0.7676767676767676,9.9498743710662,0.2497517492611045,0.8888888888888888,0.696969696969697,0.898989898989899,0.7272727272727273
77004453_300_10,77004453,300,10,2.5736310855083677,0.5,150,123.28157094162411,8.144457639908069,8.253901442879851,0.9333333333333333,0.8133333333333334,12.24744871391589,0.21013609818868945,0.8466666666666667,0.7866666666666666,0.8266666666666667,0.8066666666666666
77004453_400_10,77004453,400,10,2.931227136209464,0.5,199,152.74461437966866,9.401990678341463,8.733437566252633,0.8492462311557789,0.825,14.106735979665885,0.20778918244692984,0.8190954773869347,0.815,0.8040201005025126,0.815
77004453_500_10,77004453,500,10,2.6994449033395074,0.5,249,179.8357210691143,10.509392078406563,9.171581012978095,0.8433734939759037,0.8112449799196787,15.7797338380595,0.1710703698200951,0.8473895582329317,0.7911646586345381,0.8313253012048193,0.7630522088353414
77004453_600_10,77004453,600,10,3.066836736066393,0.5,300,209.15308754746815,11.759204260194565,9.683140729403476,0.8533333333333334,0.8433333333333334,17.320508075688775,0.1770639015128565,0.8533333333333334,0.8533333333333334,0.84,0.8433333333333334
77004453_700_10,77004453,700,10,3.0661203508676826,0.5,349,232.40070331197373,12.25683651532745,9.961577178328298,0.8567335243553008,0.84,18.681541692269406,0.16412565950788052,0.833810888252149,0.8314285714285714,0.828080229226361,0.8257142857142857
77004453_800_10,77004453,800,10,3.304898604159535,0.5,399,252.50664874754796,13.092945506679825,10.09812764342496,0.8395989974937343,0.8345864661654135,19.974984355438178,0.1654518744721709,0.8395989974937343,0.8295739348370927,0.8471177944862155,0.8195488721804511
77004453_900_10,77004453,900,10,2.9493835786095035,0.5,450,268.9245899993111,13.89357449603267,10.52794654853642,0.8644444444444445,0.82,21.213203435596427,0.1390352752503351,0.8555555555555555,0.8288888888888889,0.8533333333333334,0.8044444444444444
77004453_1000_10,77004453,1000,10,3.333929549444759,0.5,499,289.5965144107716,14.7247571873595,10.68014980852604,0.8396793587174348,0.846,22.338307903688676,0.1492471839773609,0.8496993987975952,0.83,0.843687374749499,0.834
71649299_100_10,71649299,100,10,2.314421998330662,0.5,49,45.51252959212336,4.638683522130094,4.30889057781053,1.0,0.82,7.0,0.3306317140472374,0.8163265306122449,0.74,0.8571428571428571,0.76
71649299_200_10,71649299,200,10,2.2563334417625343,0.5,99,86.2898744856956,6.785530652714897,5.107281807778236,0.8181818181818182,0.8080808080808081,9.9498743710662,0.2267700432805316,0.8080808080808081,0.696969696969697,0.8181818181818182,0.7171717171717171
71649299_300_10,71649299,300,10,2.5780438979386875,0.5,150,121.01997599677857,8.212341416160143,5.368462796008316,0.8466666666666667,0.8266666666666667,12.24744871391589,0.21049640281485257,0.8266666666666667,0.82,0.82,0.7866666666666666
71649299_400_10,71649299,400,10,2.7818937394779932,0.5,199,152.0011722460163,9.359317842229757,5.614764169004047,0.9447236180904522,0.8,14.106735979665885,0.19720321862463056,0.8844221105527639,0.775,0.8693467336683417,0.78
71649299_500_10,71649299,500,10,2.931443481803621,0.5,249,182.79707812953285,9.888508253658074,5.748888393864036,0.8795180722891566,0.8232931726907631,15.7797338380595,0.18577268234608657,0.8514056224899599,0.8112449799196787,0.8393574297188755,0.8072289156626506
71649299_600_10,71649299,600,10,3.024853510454117,0.5,300,207.17852432964273,10.83288450013788,5.859677136410028,0.9133333333333333,0.84,17.320508075688775,0.1746399988519869,0.8333333333333334,0.8166666666666667,0.8366666666666667,0.7966666666666666
71649299_700_10,71649299,700,10,2.9356190209070867,0.5,349,230.00706486171327,12.265363515762147,5.8767743203789,0.8767908309455588,0.8485714285714285,18.681541692269406,0.15714008347190495,0.8424068767908309,0.8342857142857143,0.8252148997134671,0.8114285714285714
71649299_800_10,71649299,800,10,3.0931430591004463,0.5,399,250.77323785928394,12.64911499308073,5.924079234711826,0.8596491228070176,0.8270676691729323,19.974984355438178,0.15485083763073587,0.8521303258145363,0.8245614035087719,0.8395989974937343,0.7869674185463659
71649299_900_10,71649299,900,10,3.030084003015166,0.5,450,268.398191763151,13.593313255987596,5.98978091776371,0.84,0.8488888888888889,21.213203435596427,0.14283952973979352,0.8511111111111112,0.8355555555555556,0.8555555555555555,0.8244444444444444
71649299_1000_10,71649299,1000,10,3.3051441724905763,0.5,499,288.3015771769701,14.479511613026261,6.008787905797362,0.8637274549098196,0.824,22.338307903688676,0.14795857352941244,0.8617234468937875,0.812,0.8557114228456913,0.794
67020850_100_10,67020850,100,10,1.953443334085762,0.5,49,45.371092602657306,4.560738555380318,5.795015474157186,1.0,0.88,7.0,0.2790633334408231,0.8979591836734694,0.8,0.9387755102040817,0.86
67020850_200_10,67020850,200,10,2.6389432430244404,0.5,99,85.70193793910178,6.742646732502635,8.113631216402268,0.9090909090909091,0.8686868686868687,9.9498743710662,0.26522377515623435,0.8585858585858586,0.7575757575757576,0.8888888888888888,0.6868686868686869
67020850_300_10,67020850,300,10,2.4561725645485173,0.5,150,121.82153294778462,8.242534658042132,9.353553666138396,0.8733333333333333,0.9,12.24744871391589,0.20054565011223488,0.8266666666666667,0.8133333333333334,0.8266666666666667,0.7866666666666666
67020850_400_10,67020850,400,10,2.6795123490851323,0.5,199,152.2437603495904,9.432707027697234,10.689200126602827,0.8894472361809045,0.87,14.106735979665885,0.18994559428541852,0.8693467336683417,0.825,0.8442211055276382,0.81
67020850_500_10,67020850,500,10,2.7562910647160703,0.5,249,178.30839055440794,10.330001268332126,11.389558605849743,0.8755020080321285,0.8755020080321285,15.7797338380595,0.1746728489214507,0.8514056224899599,0.8192771084337349,0.8313253012048193,0.8032128514056225
67020850_600_10,67020850,600,10,2.9140264564574396,0.5,300,201.12499100856954,11.243438366334885,11.994991195388138,0.8766666666666667,0.87,17.320508075688775,0.1682413959061394,0.85,0.83,0.8466666666666667,0.8133333333333334
67020850_700_10,67020850,700,10,2.9616252888155374,0.5,349,224.37918212432277,12.281334642757429,12.637940991364303,0.8853868194842407,0.8742857142857143,18.681541692269406,0.15853216707703977,0.8653295128939829,0.8657142857142858,0.8481375358166189,0.8542857142857143
67020850_800_10,67020850,800,10,3.134572266610005,0.5,399,245.09341480606574,12.936292926548049,13.037762369494885,0.8847117794486216,0.849624060150376,19.974984355438178,0.15692489219680514,0.8696741854636592,0.8170426065162907,0.87468671679198,0.8045112781954887
67020850_900_10,67020850,900,10,3.171783076317507,0.5,450,264.5916218129975,14.175629079341888,13.782002449035645,0.8688888888888889,0.8777777777777778,21.213203435596427,0.14951928811445586,0.8666666666666667,0.8488888888888889,0.8711111111111111,0.8555555555555555
67020850_1000_10,67020850,1000,10,3.4785190541260738,0.5,499,285.9008702351805,14.892263070272747,13.964734437467996,0.8817635270541082,0.864,22.338307903688676,0.15571989915814857,0.8637274549098196,0.852,0.8817635270541082,0.824
67751225_100_10,67751225,100,10,2.129813889475682,0.5,49,45.67461309631338,5.40066784211696,4.50767080158402,1.0,0.78,7.0,0.30425912706795455,0.8367346938775511,0.7,0.9183673469387755,0.7
67751225_200_10,67751225,200,10,2.432100127659067,0.5,99,86.55749890568165,6.6123072650661925,5.429743438391597,1.0,0.8282828282828283,9.9498743710662,0.24443525987941195,0.8686868686868687,0.7777777777777778,0.8888888888888888,0.7777777777777778
67751225_300_10,67751225,300,10,2.512443272743608,0.5,150,123.28078768796958,8.039197367000497,6.290562461029708,0.9466666666666667,0.8733333333333333,12.24744871391589,0.20514013419700222,0.82,0.8266666666666667,0.8133333333333334,0.8333333333333334
67751225_400_10,67751225,400,10,2.6350777558268077,0.5,199,153.63959419581712,8.73622156586498,6.711894684765866,0.8894472361809045,0.83,14.106735979665885,0.1867957094841169,0.864321608040201,0.79,0.8492462311557789,0.77
67751225_500_10,67751225,500,10,2.7472463366170388,0.5,249,182.91971367322634,9.918199999665376,7.048816475973581,0.8795180722891566,0.8192771084337349,15.7797338380595,0.17409966256787504,0.8634538152610441,0.7791164658634538,0.8674698795180723,0.7951807228915663
67751225_600_10,67751225,600,10,2.6981139119281288,0.5,300,207.6225733617695,10.850217169390817,7.344671558214031,0.8633333333333333,0.8566666666666667,17.320508075688775,0.1557756793355979,0.82,0.84,0.8366666666666667,0.8366666666666667
67751225_700_10,67751225,700,10,2.8141031453711025,0.5,349,230.12969796641994,12.059161029290408,7.493749977787957,0.9025787965616046,0.8342857142857143,18.681541692269406,0.15063548778394475,0.8710601719197708,0.8114285714285714,0.8767908309455588,0.8114285714285714
67751225_800_10,67751225,800,10,2.9628951942956543,0.5,399,251.2818125122903,12.312275193282403,7.644024522975087,0.8521303258145363,0.8245614035087719,19.974984355438178,0.1483302886036558,0.8596491228070176,0.8220551378446115,0.8446115288220551,0.7969924812030075
67751225_900_10,67751225,900,10,3.016121136791247,0.5,450,270.7894679780956,13.625212721526623,7.898036722326651,0.8733333333333333,0.8266666666666667,21.213203435596427,0.14218131391367794,0.8688888888888889,0.82,0.8622222222222222,0.7888888888888889
67751225_1000_10,67751225,1000,10,3.181870845809352,0.5,499,288.1813206641673,13.85271455370821,8.015068480744958,0.843687374749499,0.854,22.338307903688676,0.1424401015299792,0.8396793587174348,0.846,0.8216432865731463,0.818
22364835_100_10,22364835,100,10,2.130995961060456,0.5,49,45.91877847217349,5.111183170847099,5.178836594519019,0.9387755102040817,0.84,7.0,0.304427994437208,0.7551020408163265,0.7,0.7959183673469388,0.72
22364835_200_10,22364835,200,10,2.1474429686605148,0.5,99,86.62053637758488,7.001613326104007,7.376177590886073,0.98989898989899,0.8484848484848485,9.9498743710662,0.21582613896163205,0.8080808080808081,0.7575757575757576,0.7676767676767676,0.7878787878787878
22364835_300_10,22364835,300,10,2.4994381345235976,0.5,150,122.38316156516501,8.355085206130525,9.034023097505724,0.9333333333333333,0.8066666666666666,12.24744871391589,0.20407826910788912,0.8666666666666667,0.76,0.8333333333333334,0.7466666666666667
22364835_400_10,22364835,400,10,2.4343062820068484,0.5,199,153.5381653364861,9.02355947063188,9.678056831995491,0.8894472361809045,0.81,14.106735979665885,0.17256339705483767,0.8291457286432161,0.74,0.8090452261306532,0.745
22364835_500_10,22364835,500,10,2.795820091674694,0.5,249,182.5305419192127,9.849621743600437,10.159138636510761,0.8192771084337349,0.8393574297188755,15.7797338380595,0.17717789921978228,0.7991967871485943,0.8072289156626506,0.8072289156626506,0.7670682730923695
22364835_600_10,22364835,600,10,2.922430152328317,0.5,300,202.75163179083827,11.366116190998582,10.909971856664924,0.8,0.8166666666666667,17.320508075688775,0.16872658351346326,0.8066666666666666,0.8033333333333333,0.8033333333333333,0.8066666666666666
22364835_700_10,22364835,700,10,2.9034076471745,0.5,349,223.32604618514176,12.10886132210726,11.558834192634095,0.830945558739255,0.8314285714285714,18.681541692269406,0.15541584816717546,0.830945558739255,0.8028571428571428,0.8194842406876791,0.7857142857142857
22364835_800_10,22364835,800,10,3.0132403106669967,0.5,399,244.04082230926636,13.081648441962898,12.001545572653413,0.8120300751879699,0.8345864661654135,19.974984355438178,0.1508506969041327,0.8295739348370927,0.8145363408521303,0.8320802005012531,0.7994987468671679
22364835_900_10,22364835,900,10,3.0282545869043385,0.5,450,264.9541879449381,13.90339344739914,12.36996442079544,0.8311111111111111,0.8333333333333334,21.213203435596427,0.14275329023728833,0.8288888888888889,0.8177777777777778,0.8422222222222222,0.8022222222222222
22364835_1000_10,22364835,1000,10,3.297960768831129,0.5,499,285.4981625898435,14.308602243894711,12.705595510080457,0.845691382765531,0.84,22.338307903688676,0.1476370002173058,0.843687374749499,0.816,0.8336673346693386,0.808
68118828_100_10,68118828,100,10,2.2522392809021516,0.5,49,45.62730226180625,4.810490429712942,5.1426378034677,0.9387755102040817,0.8,7.0,0.3217484687003074,0.8367346938775511,0.66,0.8775510204081632,0.7
68118828_200_10,68118828,200,10,2.4634572109799455,0.5,99,86.05810375874051,7.003414510521225,6.747404415469077,0.9494949494949495,0.8484848484848485,9.9498743710662,0.24758676533078364,0.7777777777777778,0.8080808080808081,0.7676767676767676,0.7777777777777778
68118828_300_10,68118828,300,10,2.619029845988235,0.5,150,121.28962031167589,8.068491381302465,7.086796525464706,0.9133333333333333,0.82,12.24744871391589,0.21384289145970628,0.8466666666666667,0.7733333333333333,0.84,0.7533333333333333
68118828_400_10,68118828,400,10,2.8338050539850284,0.5,199,151.16694199610276,9.564029792223437,7.597442848159517,0.8844221105527639,0.83,14.106735979665885,0.20088311414276191,0.8492462311557789,0.785,0.864321608040201,0.755
68118828_500_10,68118828,500,10,2.7761541531923766,0.5,249,178.54619866638836,10.689962260834363,7.91533070027981,0.8514056224899599,0.8554216867469879,15.7797338380595,0.17593162100722556,0.8514056224899599,0.8313253012048193,0.8514056224899599,0.8393574297188755
68118828_600_10,68118828,600,10,3.1549142450706507,0.5,300,203.9587902259372,11.542884949667496,8.01256175438175,0.88,0.87,17.320508075688775,0.1821490588661725,0.8466666666666667,0.8366666666666667,0.8666666666666667,0.8233333333333334
68118828_700_10,68118828,700,10,3.5300025069066714,0.5,349,225.98678395009554,11.903652979061007,8.260348422452807,0.8681948424068768,0.8628571428571429,18.681541692269406,0.18895670202462034,0.8624641833810889,0.8485714285714285,0.8567335243553008,0.8285714285714286
68118828_800_10,68118828,800,10,3.325827510298908,0.5,399,246.2015823869414,13.275454634334892,8.483905419707298,0.8621553884711779,0.8471177944862155,19.974984355438178,0.16649963029350023,0.8546365914786967,0.8320802005012531,0.8421052631578947,0.8345864661654135
68118828_900_10,68118828,900,10,3.206882765214992,0.5,450,266.6959210017605,14.11622093198821,8.738174445927143,0.8577777777777778,0.8511111111111112,21.213203435596427,0.15117390331691918,0.8466666666666667,0.8155555555555556,0.8577777777777778,0.8133333333333334
68118828_1000_10,68118828,1000,10,3.3929654007219563,0.5,499,282.68814830072466,14.840958334505558,8.874407768249512,0.8697394789579158,0.844,22.338307903688676,0.15188999163905711,0.8577154308617234,0.84,0.8637274549098196,0.842
83178315_100_10,83178315,100,10,2.0525495679241748,0.5,49,45.12674349765826,5.997492116802036,6.507050190297647,0.8571428571428571,0.84,7.0,0.29322136684631067,0.8979591836734694,0.8,0.8571428571428571,0.78
83178315_200_10,83178315,200,10,2.212863369499147,0.5,99,84.79477848398342,6.9680429549116525,7.6825031281478005,0.9494949494949495,0.8383838383838383,9.9498743710662,0.2224011366348561,0.898989898989899,0.797979797979798,0.8484848484848485,0.797979797979798
83178315_300_10,83178315,300,10,2.621302854909866,0.5,150,119.97446335311358,8.08470299570007,8.979835677787491,0.9,0.8666666666666667,12.24744871391589,0.21402848186099926,0.8666666666666667,0.86,0.86,0.8133333333333334
83178315_400_10,83178315,400,10,2.80829100052163,0.5,199,153.21738722110138,8.711361509227117,9.408638625571257,0.9798994974874372,0.855,14.106735979665885,0.19907447084638383,0.8844221105527639,0.825,0.8793969849246231,0.83
83178315_500_10,83178315,500,10,2.891564859783414,0.5,249,183.59938283983522,10.198761254365309,9.97152519971496,0.8755020080321285,0.8875502008032129,15.7797338380595,0.18324547736091612,0.8554216867469879,0.8554216867469879,0.8674698795180723,0.8152610441767069
83178315_600_10,83178315,600,10,3.0097215333004574,0.5,300,209.51889144889887,10.37830827689595,10.496127934573451,0.8733333333333333,0.88,17.320508075688775,0.1737663537436832,0.8666666666666667,0.8833333333333333,0.8533333333333334,0.8466666666666667
83178315_700_10,83178315,700,10,3.062067709360019,0.5,349,231.2053792395466,12.30706571938208,11.144063767336775,0.9025787965616046,0.8571428571428571,18.681541692269406,0.16390872658155034,0.8624641833810889,0.8457142857142858,0.8624641833810889,0.8228571428571428
83178315_800_10,83178315,800,10,3.1923110655772593,0.5,399,254.8976295304203,12.829126345051918,11.408135101606604,0.9197994987468672,0.8546365914786967,19.974984355438178,0.1598154476004961,0.8596491228070176,0.8471177944862155,0.8421052631578947,0.8120300751879699
83178315_900_10,83178315,900,10,3.3378450107288646,0.5,450,272.8598407196261,13.622391183307627,11.645331831648946,0.8511111111111112,0.8266666666666667,21.213203435596427,0.15734752277573763,0.8644444444444445,0.8311111111111111,0.8444444444444444,0.7955555555555556
83178315_1000_10,83178315,1000,10,3.6313006739186404,0.5,499,287.8114532544177,14.364364481647499,12.031990249175578,0.8336673346693386,0.858,22.338307903688676,0.16255934377728815,0.8517034068136272,0.848,0.8376753507014028,0.818
5545549_100_10,5545549,100,10,2.129319308112036,0.5,49,45.65693539003121,5.254210623967197,6.324895418822734,0.8979591836734694,0.84,7.0,0.3041884725874337,0.8775510204081632,0.78,0.8979591836734694,0.76
5545549_200_10,5545549,200,10,2.455795201018518,0.5,99,86.14777751511839,6.95274046773531,8.754572214009116,1.0,0.8080808080808081,9.9498743710662,0.2468167043555709,0.9090909090909091,0.7777777777777778,0.8888888888888888,0.7777777777777778
5545549_300_10,5545549,300,10,2.5349212823119944,0.5,150,122.97978566623502,8.280367383326393,10.828325749956662,0.8533333333333334,0.86,12.24744871391589,0.20697545599286704,0.8933333333333333,0.8266666666666667,0.8666666666666667,0.8066666666666666
5545549_400_10,5545549,400,10,2.9542806011678944,0.5,199,153.6385992443595,9.23383234874973,11.867460084291451,0.864321608040201,0.845,14.106735979665885,0.2094233992488648,0.8793969849246231,0.815,0.8492462311557789,0.835
5545549_500_10,5545549,500,10,3.271552311225843,0.5,249,182.20259534839565,9.875582763470447,12.6675547675286,0.8674698795180723,0.8795180722891566,15.7797338380595,0.2073262036483221,0.8594377510040161,0.8714859437751004,0.8393574297188755,0.8032128514056225
5545549_600_10,5545549,600,10,3.2625445632060943,0.5,300,206.2464153088527,11.019023762652068,13.66587256375351,0.8766666666666667,0.8566666666666667,17.320508075688775,0.18836309818101885,0.8733333333333333,0.85,0.8733333333333333,0.8
5545549_700_10,5545549,700,10,3.3891629968645294,0.5,349,230.01517865703065,11.526272222399712,14.10902217583498,0.8739255014326648,0.8485714285714285,18.681541692269406,0.18141773589633645,0.8853868194842407,0.84,0.8481375358166189,0.7942857142857143
5545549_800_10,5545549,800,10,3.5740856630581983,0.5,399,253.18721279620272,12.28603071832913,14.738725174363935,0.8771929824561403,0.8596491228070176,19.974984355438178,0.1789280832195073,0.8721804511278195,0.849624060150376,0.8421052631578947,0.8020050125313283
5545549_900_10,5545549,900,10,3.510202823788484,0.5,450,271.14760266100774,13.318553566932678,15.322924494743347,0.8711111111111111,0.86,21.213203435596427,0.16547254800273364,0.8666666666666667,0.8533333333333334,0.84,0.7844444444444445
5545549_1000_10,5545549,1000,10,3.702190652007136,0.5,499,287.4403105271206,14.5274198949337,15.741886258125305,0.9078156312625251,0.84,22.338307903688676,0.16573281503545761,0.8837675350701403,0.842,0.8537074148296593,0.776
4290924_100_10,4290924,100,10,2.1225770121855594,0.5,49,45.49129230944643,5.2029102078384994,5.165935124118974,0.8367346938775511,0.76,7.0,0.30322528745507993,0.8367346938775511,0.64,0.8979591836734694,0.74
4290924_200_10,4290924,200,10,2.459235166986419,0.5,99,85.28457546908649,6.887116945564571,6.809098122700789,0.8282828282828283,0.8686868686868687,9.9498743710662,0.2471624339436654,0.8080808080808081,0.7575757575757576,0.8282828282828283,0.7777777777777778
4290924_300_10,4290924,300,10,2.597157273303775,0.5,150,120.25502286043441,8.300275180720519,7.872338274087042,0.9933333333333333,0.8666666666666667,12.24744871391589,0.2120570033784108,0.84,0.82,0.8533333333333334,0.8266666666666667
4290924_400_10,4290924,400,10,2.600652875215725,0.5,199,151.84401933180098,9.06546965577445,8.531354607627236,0.8894472361809045,0.86,14.106735979665885,0.18435539439913165,0.8190954773869347,0.745,0.8492462311557789,0.755
4290924_500_10,4290924,500,10,2.7555874032874303,0.5,249,177.75245934886564,9.956745251663506,9.097253749112497,0.8433734939759037,0.8674698795180723,15.7797338380595,0.17462825619030192,0.8152610441767069,0.7630522088353414,0.8313253012048193,0.8232931726907631
4290924_600_10,4290924,600,10,2.956429441110816,0.5,300,203.73101626125472,11.498662213925854,9.351607317352318,0.8633333333333333,0.85,17.320508075688775,0.1706895333665464,0.85,0.8133333333333334,0.87,0.85
4290924_700_10,4290924,700,10,2.950868338777385,0.5,349,224.95046774935395,12.870933916856302,9.953434112831019,0.9054441260744985,0.8628571428571429,18.681541692269406,0.15795636074288674,0.828080229226361,0.8257142857142857,0.8481375358166189,0.86
4290924_800_10,4290924,800,10,3.0940671877943884,0.5,399,243.93062779899378,13.329842865336104,10.316158906993223,0.974937343358396,0.8395989974937343,19.974984355438178,0.1548971019319988,0.87468671679198,0.8095238095238095,0.8771929824561403,0.8120300751879699
4290924_900_10,4290924,900,10,3.344561794248055,0.5,450,263.6602596739018,14.161985903978348,10.425506383180618,0.9333333333333333,0.88,21.213203435596427,0.15766415498734973,0.8488888888888889,0.8511111111111112,0.8533333333333334,0.8622222222222222
4290924_1000_10,4290924,1000,10,3.043415632232718,0.5,499,280.5907684340118,14.966987098334357,10.559302013367414,0.9298597194388778,0.86,22.338307903688676,0.1362419949332942,0.843687374749499,0.836,0.8637274549098196,0.836
48517924_100_10,48517924,100,10,2.30373566186319,0.5,49,45.69337168128509,4.410379647132942,4.374561680940758,0.9795918367346939,0.76,7.0,0.3291050945518843,0.8571428571428571,0.62,0.8571428571428571,0.6
48517924_200_10,48517924,200,10,2.559771234332502,0.5,99,86.44246327040393,6.911832289528547,5.847914370833337,0.9494949494949495,0.8787878787878788,9.9498743710662,0.2572666888916914,0.8181818181818182,0.797979797979798,0.8080808080808081,0.7575757575757576
48517924_300_10,48517924,300,10,2.626207846244062,0.5,150,121.40069051267531,8.016169294954807,6.659797132797337,0.9266666666666666,0.86,12.24744871391589,0.2144289727263844,0.84,0.8466666666666667,0.8666666666666667,0.8
48517924_400_10,48517924,400,10,2.83532280095659,0.5,199,151.82743714094377,9.140982509725745,7.094088095076586,0.9447236180904522,0.91,14.106735979665885,0.20099070437297176,0.8341708542713567,0.89,0.8492462311557789,0.85
48517924_500_10,48517924,500,10,3.046964680554775,0.5,249,178.12636530672742,9.990557238033944,7.503963723662309,0.8995983935742972,0.8393574297188755,15.7797338380595,0.19309354085591302,0.8835341365461847,0.8232931726907631,0.891566265060241,0.8032128514056225
48517924_600_10,48517924,600,10,2.995029814072613,0.5,300,203.76395011519435,10.891730871366235,7.753306450009404,0.95,0.8533333333333334,17.320508075688775,0.17291812693857778,0.8666666666666667,0.8466666666666667,0.8733333333333333,0.8333333333333334
48517924_700_10,48517924,700,10,3.0309476920872194,0.5,349,229.89954994872835,11.899681311682798,8.022917883237824,0.8624641833810889,0.8485714285714285,18.681541692269406,0.1622429102487539,0.8595988538681948,0.8342857142857143,0.8624641833810889,0.8342857142857143
48517924_800_10,48517924,800,10,3.103171074754205,0.5,399,251.85805647957417,12.478906339383684,8.243401972722495,0.9774436090225563,0.8621553884711779,19.974984355438178,0.15535286634201387,0.8646616541353384,0.849624060150376,0.8145363408521303,0.7869674185463659
48517924_900_10,48517924,900,10,3.3881273547918034,0.5,450,270.7394441619273,13.373648844659328,8.358411498367786,0.9022222222222223,0.8511111111111112,21.213203435596427,0.1597178552064616,0.8711111111111111,0.8466666666666667,0.8155555555555556,0.7955555555555556
48517924_1000_10,48517924,1000,10,3.6090650745635937,0.5,499,286.89024855874857,14.790339809842408,8.66139658074826,0.9579158316633266,0.864,22.338307903688676,0.16156394164338816,0.8597194388777555,0.85,0.8416833667334669,0.806
61001050_100_10,61001050,100,10,2.156283947308625,0.5,49,45.58524098668184,5.130170524150685,5.751584737022753,0.9183673469387755,0.84,7.0,0.30804056390123213,0.8571428571428571,0.68,0.8775510204081632,0.68
